user_id,gender,married,has_children,home_country,home_city,home_airport,age,amount_only_flight_trips,amount_only_hotel_trips,amount_pauschal_trips,seats,hotel_revenue_w_discount,flight_revenue_w_discount,rooms,nights,checked_bags,cancellation,amount_unique_destinations,fav_hotel,amount_total_trips,total_revenue_w_discount,segment,revenue_per_trip,revenue_per_person,hotel_revenue_per_trip
491266,F,True,False,usa,sacramento,SMF,45,2.0,0.0,1.0,1.3333333333333333,1160.0,2235.7200000000003,2.0,4.0,1.0,0,3.0,,3.0,3395.7200000000003,Other,1131.9066666666668,2546.7900000000004,48.333333333333336
491559,F,True,False,usa,san diego,SAN,50,0.0,0.0,3.0,,583.0,0.0,1.0,1.3333333333333333,,0,0.0,,3.0,583.0,Other,194.33333333333334,,145.75000000000003
491597,F,False,False,usa,omaha,OMA,47,0.0,0.0,2.0,,954.0,0.0,2.5,1.0,,0,0.0,,2.0,954.0,Other,477.0,,190.8
491706,M,False,False,usa,phoenix,LUF,46,1.0,0.0,1.0,1.0,1028.0,1114.45,1.0,4.0,0.0,0,2.0,,2.0,2142.45,Other,1071.225,2142.45,128.5
491772,F,False,False,canada,edmonton,YEG,57,0.0,1.0,3.0,1.3333333333333333,1663.8,2311.099,1.5,3.25,0.3333333333333333,0,3.0,,4.0,3974.8990000000003,Other,993.7247500000001,2981.1742500000005,85.32307692307693
491925,M,False,False,usa,new york,JFK,55,1.0,1.0,4.0,,3317.0,0.0,1.4,4.0,,0,0.0,,6.0,3317.0,Other,552.8333333333334,,98.7202380952381
494382,F,False,True,canada,ottawa,YOW,41,1.0,1.0,3.0,1.5,2707.0,1458.32,1.5,4.75,0.25,0,2.0,,5.0,4165.32,Other,833.064,2776.8799999999997,75.9859649122807
494704,M,True,False,canada,quebec,YQB,45,0.0,1.0,5.0,1.0,2283.0,1505.88,1.0,2.1666666666666665,0.4,0,4.0,,6.0,3788.88,Other,631.48,3788.88,175.6153846153846
495042,F,True,False,usa,los angeles,LAX,50,0.0,1.0,4.0,1.0,2840.7,2142.375,1.0,2.6,0.25,0,4.0,,5.0,4983.075,Other,996.615,4983.075,218.5153846153846
495272,F,False,False,usa,tucson,DMA,35,0.0,1.0,2.0,1.0,1669.4,695.8100000000001,1.0,4.333333333333333,0.5,0,2.0,,3.0,2365.21,Other,788.4033333333333,2365.21,128.41538461538462
495482,F,True,False,usa,dallas,DAL,38,1.0,1.0,3.0,1.0,3634.1,1370.12,1.0,6.25,0.25,0,4.0,,5.0,5004.219999999999,Other,1000.8439999999998,5004.219999999999,116.29119999999999
495603,F,True,False,usa,san francisco,SFO,31,1.0,1.0,3.0,1.0,4385.0,1201.55,1.0,8.25,0.25,0,3.0,,5.0,5586.55,Other,1117.31,5586.55,106.3030303030303
496273,F,True,False,usa,los angeles,LAX,57,1.0,1.0,2.0,1.0,1359.4,1363.5700000000002,1.0,5.0,0.6666666666666666,0,3.0,,4.0,2722.9700000000003,Other,680.7425000000001,2722.9700000000003,67.97
496286,M,False,False,usa,seattle,BFI,42,1.0,0.0,2.0,1.6666666666666667,1062.0,5831.170000000001,2.0,2.0,1.0,0,3.0,,3.0,6893.170000000001,Other,2297.723333333334,4135.902,88.5
496382,F,False,False,usa,louisville,LOU,45,2.0,0.0,2.0,1.5,1848.0,1056.1335,1.0,3.0,1.0,0,4.0,,4.0,2904.1335,Other,726.033375,1936.089,154.0
497042,F,True,True,usa,fresno,FAT,58,0.0,0.0,4.0,1.0,907.0,1953.23,1.0,2.75,0.0,0,4.0,,4.0,2860.23,Other,715.0575,2860.23,82.45454545454545
497108,F,False,False,usa,nashville,BNA,49,0.0,0.0,3.0,1.3333333333333333,714.0,1244.53,1.3333333333333333,1.0,0.3333333333333333,0,3.0,,3.0,1958.53,Other,652.8433333333334,1468.8975,178.5
497475,F,True,False,usa,corpus christi,CRP,49,3.0,0.0,1.0,1.5,340.0,10637.72,1.0,4.0,0.75,0,4.0,,4.0,10977.72,Other,2744.43,7318.48,21.25
497680,F,False,True,usa,new york,LGA,42,0.0,1.0,2.0,1.0,742.0,683.69,1.0,2.6666666666666665,0.5,0,2.0,,3.0,1425.69,Other,475.23,1425.69,92.75000000000001
498857,F,True,False,usa,spokane,SKA,39,1.0,0.0,2.0,1.0,577.0,1152.4,1.0,3.5,0.6666666666666666,0,3.0,,3.0,1729.4,Other,576.4666666666667,1729.4,54.952380952380956
499810,M,True,False,usa,cincinnati,LUK,48,0.0,1.0,2.0,1.0,2715.0,768.9599999999999,1.0,5.333333333333333,0.5,0,2.0,,3.0,3483.96,Other,1161.32,3483.96,169.6875
499969,F,False,False,usa,providence,PVD,27,0.0,1.0,0.0,,351.0,0.0,1.0,9.0,,0,0.0,,1.0,351.0,Other,351.0,,39.0
500078,F,True,False,canada,ottawa,YOW,48,0.0,0.0,2.0,1.0,529.0,327.78000000000003,1.0,3.5,1.0,0,2.0,,2.0,856.78,Other,428.39,856.78,75.57142857142857
500646,F,True,False,usa,indianapolis,IND,49,0.0,2.0,1.0,1.0,3219.2000000000003,228.825,1.3333333333333333,7.333333333333333,1.0,0,1.0,,3.0,3448.025,Other,1149.3416666666667,3448.025,109.74545454545458
501322,F,True,True,usa,los angeles,LAX,56,0.0,1.0,3.0,1.0,2476.3,1820.967,1.0,2.75,1.0,0,3.0,,4.0,4297.267,Other,1074.31675,4297.267,225.11818181818182
501344,M,False,False,usa,corpus christi,CRP,52,1.0,0.0,0.0,1.0,0.0,95.59,,,0.0,0,1.0,,1.0,95.59,Other,95.59,95.59,
501735,F,False,False,usa,new york,JFK,35,0.0,0.0,3.0,1.0,331.0,969.08,1.0,1.0,1.0,0,3.0,,3.0,1300.08,Other,433.35999999999996,1300.08,110.33333333333333
502145,F,False,False,usa,baltimore,BWI,41,0.0,0.0,4.0,1.25,1651.0,4269.58,1.25,2.5,0.75,0,4.0,,4.0,5920.58,Other,1480.145,4736.464,132.07999999999998
502353,F,False,False,usa,honolulu,HNL,41,1.0,1.0,3.0,1.0,6017.0,4846.17,1.25,5.5,0.5,0,3.0,,5.0,10863.17,Other,2172.634,10863.17,175.04
503760,F,True,False,usa,kansas city,MCI,41,0.0,1.0,4.0,1.75,7242.0,4536.13,1.4,4.6,0.5,0,4.0,,5.0,11778.130000000001,Other,2355.626,6730.360000000001,224.9068322981367
503945,F,False,False,usa,san antonio,RND,49,1.0,0.0,2.0,1.3333333333333333,1038.0,3159.813,1.5,2.0,0.3333333333333333,0,3.0,,3.0,4197.813,Other,1399.271,3148.35975,115.33333333333333
504133,F,True,False,usa,lincoln,LNK,47,0.0,0.0,3.0,2.0,6617.0,3324.5600000000004,2.0,6.0,0.6666666666666666,0,3.0,,3.0,9941.560000000001,Other,3313.853333333334,4970.780000000001,183.80555555555554
504299,F,True,True,usa,milwaukee,MKE,43,0.0,0.0,3.0,1.0,937.0,1512.4955,1.0,2.0,0.6666666666666666,0,3.0,,3.0,2449.4955,Other,816.4985,2449.4955,156.16666666666666
504320,F,False,False,usa,indianapolis,IND,32,0.0,0.0,2.0,1.0,525.75,686.78,1.0,2.0,1.0,0,2.0,,2.0,1212.53,Other,606.265,1212.53,131.4375
504669,F,False,False,usa,long beach,LGB,43,0.0,0.0,2.0,1.0,406.0,1179.299,1.0,2.0,1.0,0,2.0,,2.0,1585.299,Other,792.6495,1585.299,101.5
504859,F,False,True,usa,phoenix,PHX,28,0.0,1.0,1.0,1.0,2420.0,234.11,1.5,4.0,0.0,0,1.0,,2.0,2654.11,Other,1327.055,2654.11,201.66666666666666
504945,F,False,False,usa,houston,EFD,45,0.0,0.0,4.0,1.0,1343.4,1313.59,1.0,1.5,0.75,0,4.0,,4.0,2656.99,Other,664.2475,2656.99,223.9
505066,M,True,True,usa,boston,BOS,27,0.0,1.0,0.0,,816.0,0.0,2.0,3.0,,0,0.0,,1.0,816.0,Other,816.0,,136.0
505358,F,False,False,usa,detroit,DET,40,0.0,0.0,3.0,1.6666666666666667,2028.0,1259.5915,1.6666666666666667,3.0,0.6666666666666666,0,3.0,,3.0,3287.5915,Other,1095.8638333333333,1972.5548999999999,135.2
505667,F,True,False,usa,san francisco,SFO,56,0.0,0.0,3.0,1.0,1671.0,1025.94,1.0,2.6666666666666665,0.0,0,3.0,,3.0,2696.94,Other,898.98,2696.94,208.875
505680,F,False,False,usa,los angeles,LAX,49,0.0,1.0,3.0,,1789.0,0.0,1.25,2.0,,0,0.0,,4.0,1789.0,Other,447.25,,178.9
505854,F,True,False,usa,new york,JFK,56,0.0,2.0,3.0,1.0,4113.0,1356.95,1.0,5.0,1.0,0,2.0,,5.0,5469.95,Other,1093.99,5469.95,164.52
505916,F,False,False,usa,charlotte,CLT,29,0.0,1.0,4.0,1.0,10446.8,1569.277,1.2,10.6,0.75,0,3.0,,5.0,12016.077,Other,2403.2154,12016.077,164.2578616352201
506130,F,False,False,usa,phoenix,PHX,42,0.0,0.0,4.0,1.0,2583.4,2693.652,1.0,3.25,0.5,0,3.0,,4.0,5277.052,Other,1319.263,5277.052,198.72307692307692
506611,F,True,False,usa,tulsa,TUL,56,0.0,3.0,1.0,1.0,2197.0,133.21,1.0,3.5,0.0,0,1.0,,4.0,2330.21,Other,582.5525,2330.21,156.92857142857142
507207,F,False,True,usa,new york,LGA,20,0.0,2.0,0.0,,5140.0,0.0,1.5,7.5,,0,0.0,,2.0,5140.0,Other,2570.0,,228.44444444444443
507435,F,True,True,usa,los angeles,LAX,55,0.0,0.0,4.0,1.0,1878.0,1312.45,1.0,2.5,0.5,0,3.0,,4.0,3190.45,Other,797.6125,3190.45,187.8
507573,F,False,False,usa,denver,DEN,44,0.0,0.0,3.0,,578.0,0.0,1.0,1.6666666666666667,,0,0.0,,3.0,578.0,Other,192.66666666666666,,115.6
507728,F,True,True,usa,st. louis,STL,40,0.0,0.0,2.0,1.0,1045.0,465.57,1.0,2.5,0.0,0,2.0,,2.0,1510.57,Other,755.285,1510.57,209.0
507759,F,True,False,canada,victoria,YYJ,51,0.0,0.0,3.0,1.0,950.0,716.548,1.0,2.6666666666666665,0.6666666666666666,0,3.0,,3.0,1666.548,Other,555.516,1666.548,118.75000000000001
508050,F,True,False,usa,new york,JFK,48,1.0,0.0,3.0,1.5,3727.2,2500.679,1.3333333333333333,10.666666666666666,0.75,0,3.0,,4.0,6227.879,Other,1556.96975,4151.919333333333,65.5171875
508144,F,False,False,usa,new york,JFK,40,0.0,0.0,3.0,,1470.0,0.0,1.0,2.333333333333333,,0,0.0,,3.0,1470.0,Other,490.0,,210.00000000000003
508497,F,False,False,canada,calgary,YYC,39,0.0,1.0,1.0,1.0,1982.0,356.24,1.0,6.0,0.0,0,1.0,,2.0,2338.24,Other,1169.12,2338.24,165.16666666666666
508546,F,False,False,usa,cincinnati,LUK,31,1.0,0.0,2.0,1.0,422.0,896.5,1.0,2.0,0.6666666666666666,0,3.0,,3.0,1318.5,Other,439.5,1318.5,70.33333333333333
508849,F,False,False,usa,charlotte,CLT,39,1.0,2.0,2.0,,4962.0,0.0,1.5,3.25,,0,0.0,,5.0,4962.0,Other,992.4,,203.56923076923078
508891,F,False,True,usa,san antonio,RND,19,2.0,0.0,0.0,,0.0,0.0,,,,0,0.0,,2.0,0.0,Other,0.0,,
508901,F,True,True,canada,hamilton,YHM,54,0.0,0.0,2.0,,232.0,0.0,1.0,1.0,,0,0.0,,2.0,232.0,Other,116.0,,116.0
508917,M,False,False,usa,los angeles,LAX,23,1.0,1.0,0.0,,972.0,0.0,1.0,8.0,,0,0.0,,2.0,972.0,Other,486.0,,60.75
509061,F,False,True,canada,vancouver,YVR,32,1.0,0.0,2.0,,1016.8,0.0,1.0,6.0,,0,0.0,,3.0,1016.8,Other,338.93333333333334,,56.48888888888889
509119,F,False,False,usa,new york,LGA,28,1.0,2.0,1.0,,1676.0,0.0,1.3333333333333333,5.333333333333333,,0,0.0,,4.0,1676.0,Other,419.0,,58.921875
509202,F,False,True,usa,minneapolis,MSP,27,0.0,1.0,1.0,,319.0,0.0,1.0,1.5,,0,0.0,,2.0,319.0,Other,159.5,,106.33333333333333
509316,F,False,False,usa,chicago,MDW,43,1.0,0.0,3.0,,1032.0,0.0,1.3333333333333333,1.6666666666666667,,0,0.0,,4.0,1032.0,Other,258.0,,116.1
509324,F,True,False,canada,winnipeg,YAV,51,1.0,0.0,2.0,1.3333333333333333,1887.8,2089.538,1.5,2.0,0.6666666666666666,0,3.0,,3.0,3977.3379999999997,Other,1325.7793333333332,2983.0035,209.75555555555556
509346,M,False,True,usa,atlanta,ATL,52,1.0,1.0,1.0,,489.0,0.0,1.0,2.5,,0,0.0,,3.0,489.0,Other,163.0,,65.2
509413,F,False,False,usa,boston,BOS,50,1.0,0.0,1.0,,470.0,0.0,1.0,1.0,,0,0.0,,2.0,470.0,Other,235.0,,235.0
509414,F,False,False,usa,tampa,TPA,26,0.0,0.0,1.0,,450.0,0.0,1.0,10.0,,0,0.0,,1.0,450.0,Other,450.0,,45.0
509453,F,False,False,usa,lubbock,LBB,43,0.0,1.0,2.0,,1203.0,0.0,1.3333333333333333,3.6666666666666665,,0,0.0,,3.0,1203.0,Other,401.0,,82.02272727272728
509515,F,False,True,usa,memphis,MEM,31,0.0,1.0,1.0,1.0,2802.0,297.45,1.0,6.0,1.0,0,1.0,,2.0,3099.45,Other,1549.725,3099.45,233.5
509530,F,True,True,canada,edmonton,YXD,48,1.0,1.0,4.0,,3182.0,0.0,1.4,2.8,,0,0.0,,6.0,3182.0,Other,530.3333333333334,,135.28911564625852
509598,F,False,False,canada,winnipeg,YWG,41,0.0,0.0,3.0,,1653.0,0.0,1.0,3.6666666666666665,,0,0.0,,3.0,1653.0,Other,551.0,,150.27272727272728
509603,F,False,False,usa,memphis,MEM,20,0.0,1.0,1.0,,4736.25,0.0,2.0,8.0,,0,0.0,,2.0,4736.25,Other,2368.125,,148.0078125
509712,F,False,False,usa,philadelphia,PHL,35,0.0,1.0,2.0,,1434.0,0.0,1.0,6.666666666666667,,0,0.0,,3.0,1434.0,Other,478.0,,71.7
509841,F,True,True,usa,knoxville,TYS,49,1.0,0.0,2.0,,1031.0,0.0,1.5,2.0,,0,0.0,,3.0,1031.0,Other,343.6666666666667,,114.55555555555556
510022,F,True,True,usa,austin,AUS,55,1.0,1.0,2.0,,895.0,0.0,1.0,1.3333333333333333,,0,0.0,,4.0,895.0,Other,223.75,,167.8125
510048,F,False,True,usa,dallas,DAL,33,0.0,0.0,2.0,,1720.0,0.0,1.0,5.0,,0,0.0,,2.0,1720.0,Other,860.0,,172.0
510061,F,True,True,usa,new york,LGA,50,1.0,0.0,4.0,,2103.0,0.0,1.0,2.25,,0,0.0,,5.0,2103.0,Other,420.6,,186.93333333333334
510081,F,False,False,usa,oakland,OAK,47,0.0,2.0,1.0,,2711.0,0.0,1.0,6.333333333333333,,0,0.0,,3.0,2711.0,Other,903.6666666666666,,142.68421052631578
510090,F,True,False,usa,anchorage,ANC,52,0.0,0.0,1.0,,88.0,0.0,1.0,1.0,,0,0.0,,1.0,88.0,Other,88.0,,88.0
510093,M,True,False,usa,norfolk,NGU,55,1.0,0.0,3.0,,3034.0,0.0,1.0,5.666666666666667,,0,0.0,,4.0,3034.0,Other,758.5,,133.85294117647058
510112,F,True,False,usa,new orleans,MSY,48,0.0,0.0,1.0,,1580.0,0.0,1.0,20.0,,0,0.0,,1.0,1580.0,Other,1580.0,,79.0
510163,F,True,True,usa,las vegas,LSV,54,0.0,1.0,3.0,,5788.0,0.0,1.0,8.25,,0,0.0,,4.0,5788.0,Other,1447.0,,175.3939393939394
510164,F,True,True,canada,montreal,YMX,36,0.0,0.0,2.0,,1657.0,0.0,1.0,6.5,,0,0.0,,2.0,1657.0,Other,828.5,,127.46153846153847
510172,F,False,False,usa,mobile,BFM,37,0.0,0.0,3.0,,1250.3,0.0,1.0,2.6666666666666665,,0,0.0,,3.0,1250.3,Other,416.76666666666665,,156.2875
510198,F,False,False,usa,new york,JFK,34,0.0,0.0,3.0,1.0,1499.1999999999998,430.746,1.0,2.333333333333333,0.5,0,2.0,,3.0,1929.946,Other,643.3153333333333,1929.946,214.17142857142858
510213,F,True,True,canada,toronto,YTZ,42,1.0,1.0,3.0,,1775.0,0.0,1.0,2.25,,0,0.0,,5.0,1775.0,Other,355.0,,157.77777777777777
510243,F,True,False,canada,windsor,YQG,44,1.0,0.0,2.0,,965.0,0.0,1.0,2.5,,0,0.0,,3.0,965.0,Other,321.6666666666667,,128.66666666666669
510379,F,False,False,usa,san francisco,SFO,21,0.0,1.0,0.0,,303.0,0.0,1.0,3.0,,0,0.0,,1.0,303.0,Other,303.0,,101.0
510511,F,True,False,usa,stockton,SCK,50,0.0,1.0,1.0,,1523.0,0.0,1.0,3.5,,0,0.0,,2.0,1523.0,Other,761.5,,217.57142857142858
510533,F,False,False,usa,jacksonville,JAX,38,0.0,0.0,1.0,,672.0,0.0,1.0,4.0,,0,0.0,,1.0,672.0,Other,672.0,,168.0
510570,F,False,False,usa,new york,JFK,46,0.0,2.0,2.0,1.0,4356.0,853.04,1.25,5.5,0.5,0,2.0,,4.0,5209.04,Other,1302.26,5209.04,158.4
510571,F,True,True,usa,new york,LGA,22,0.0,3.0,1.0,,9330.0,0.0,1.5,7.5,,0,0.0,,4.0,9330.0,Other,2332.5,,207.33333333333334
510580,M,False,False,usa,providence,PVD,56,0.0,1.0,2.0,,1401.0,0.0,1.0,3.0,,0,0.0,,3.0,1401.0,Other,467.0,,155.66666666666666
510582,M,False,False,usa,phoenix,PHX,29,0.0,1.0,1.0,,2615.5,0.0,1.0,5.5,,0,0.0,,2.0,2615.5,Other,1307.75,,237.77272727272728
510585,F,False,True,canada,montreal,YUL,19,0.0,0.0,1.0,,3107.0,0.0,1.0,13.0,,0,0.0,,1.0,3107.0,Other,3107.0,,239.0
510586,F,False,False,usa,new york,LGA,34,0.0,0.0,5.0,,1763.0,0.0,1.2,3.8,,0,0.0,,5.0,1763.0,Other,352.6,,77.32456140350878
510618,F,True,True,usa,san diego,SAN,48,0.0,1.0,2.0,,1599.2,0.0,1.0,3.0,,0,0.0,,3.0,1599.2,Other,533.0666666666667,,177.6888888888889
510719,F,True,True,canada,montreal,YMX,38,0.0,1.0,0.0,,1940.0,0.0,1.0,20.0,,0,0.0,,1.0,1940.0,Other,1940.0,,97.0
510733,F,True,True,canada,toronto,YKZ,47,1.0,0.0,1.0,1.0,183.6,746.76,1.0,2.0,1.0,0,2.0,,2.0,930.36,Other,465.18,930.36,45.9
510754,F,False,False,usa,charlotte,CLT,46,0.0,1.0,4.0,1.0,1426.0,1065.45,1.2,2.2,0.25,0,3.0,,5.0,2491.45,Other,498.28999999999996,2491.45,108.03030303030302
510815,F,True,True,usa,san antonio,SKF,58,0.0,0.0,4.0,1.0,4163.0,1399.714,1.0,5.0,0.25,0,4.0,,4.0,5562.714,Other,1390.6785,5562.714,208.15
510822,F,False,False,usa,new york,JFK,47,1.0,1.0,2.0,1.0,4191.05,1397.475,1.3333333333333333,6.0,0.3333333333333333,0,3.0,,4.0,5588.525,Other,1397.13125,5588.525,130.9703125
510944,M,True,True,usa,chicago,UGN,58,3.0,0.0,3.0,1.3333333333333333,712.6,2767.625,1.0,1.0,0.5,0,6.0,,6.0,3480.225,Other,580.0375,2610.1687500000003,118.76666666666667
511066,F,False,False,usa,indianapolis,IND,36,0.0,0.0,3.0,1.3333333333333333,1047.0,1418.854,1.3333333333333333,2.0,0.0,0,3.0,,3.0,2465.8540000000003,Other,821.9513333333334,1849.3905000000002,130.875
511125,F,True,True,canada,quebec,YQB,50,0.0,0.0,3.0,1.0,487.1,1045.1195,1.0,2.333333333333333,1.0,0,3.0,,3.0,1532.2195000000002,Other,510.73983333333337,1532.2195000000002,69.5857142857143
511145,F,False,True,usa,wichita,IAB,33,0.0,2.0,1.0,1.0,4699.700000000001,25.914,2.0,6.333333333333333,1.0,0,1.0,,3.0,4725.6140000000005,Other,1575.2046666666668,4725.6140000000005,123.6763157894737
511148,F,True,True,usa,new york,LGA,47,0.0,1.0,2.0,1.0,1627.0,1300.85,1.0,4.666666666666667,0.0,0,2.0,,3.0,2927.85,Other,975.9499999999999,2927.85,116.21428571428571
511160,M,True,False,usa,austin,AUS,45,1.0,0.0,2.0,1.0,606.0,1187.33,1.0,3.0,0.0,0,3.0,,3.0,1793.33,Other,597.7766666666666,1793.33,67.33333333333333
511178,F,False,False,usa,new york,LGA,40,0.0,1.0,3.0,1.0,922.0,1196.356,1.0,2.25,0.6666666666666666,0,3.0,,4.0,2118.3559999999998,Other,529.5889999999999,2118.3559999999998,102.44444444444444
511314,F,False,False,usa,los angeles,LAX,25,0.0,1.0,2.0,1.5,2868.0,3038.5,1.0,5.333333333333333,0.5,0,2.0,,3.0,5906.5,Other,1968.8333333333333,3937.6666666666665,179.25
511326,F,True,False,usa,seattle,BFI,43,0.0,0.0,3.0,1.0,1101.0,1229.884,1.0,3.0,0.6666666666666666,0,3.0,,3.0,2330.884,Other,776.9613333333333,2330.884,122.33333333333333
511364,F,False,True,usa,new york,JFK,40,0.0,0.0,3.0,1.0,1039.0,1450.89,1.0,1.6666666666666667,0.6666666666666666,0,3.0,,3.0,2489.8900000000003,Other,829.9633333333335,2489.8900000000003,207.79999999999998
511379,F,False,False,canada,montreal,YUL,50,0.0,0.0,3.0,1.0,643.0,680.168,1.0,2.333333333333333,1.0,0,3.0,,3.0,1323.1680000000001,Other,441.05600000000004,1323.1680000000001,91.85714285714288
511424,F,False,False,usa,nashville,BNA,46,0.0,1.0,1.0,1.0,2887.0,375.26,1.0,8.0,0.0,0,1.0,,2.0,3262.26,Other,1631.13,3262.26,180.4375
511440,F,False,False,usa,st. louis,STL,43,0.0,0.0,2.0,1.0,1057.0,620.3299999999999,1.0,3.5,0.5,0,2.0,,2.0,1677.33,Other,838.665,1677.33,151.0
511455,F,False,False,canada,montreal,YMX,39,2.0,0.0,1.0,1.0,322.0,1546.38,1.0,2.0,0.6666666666666666,0,3.0,,3.0,1868.38,Other,622.7933333333334,1868.38,53.666666666666664
511554,F,False,False,usa,corpus christi,CRP,46,0.0,0.0,2.0,1.0,853.0,876.11,1.0,3.5,0.5,0,2.0,,2.0,1729.1100000000001,Other,864.5550000000001,1729.1100000000001,121.85714285714286
511589,F,False,False,canada,calgary,YYC,43,0.0,1.0,0.0,,307.8,0.0,2.0,2.0,,0,0.0,,1.0,307.8,Other,307.8,,76.95
511608,M,False,False,usa,brownsville,BRO,23,0.0,1.0,0.0,,1254.0,0.0,1.0,6.0,,0,0.0,,1.0,1254.0,Other,1254.0,,209.0
511609,M,True,False,usa,honolulu,HNL,41,0.0,1.0,1.0,1.0,2427.5,946.628,1.0,5.0,1.0,0,1.0,,2.0,3374.128,Other,1687.064,3374.128,242.75
511666,F,True,False,usa,milwaukee,MKE,52,0.0,1.0,2.0,1.0,2817.4,399.95,1.0,5.666666666666667,1.0,0,2.0,,3.0,3217.35,Other,1072.45,3217.35,165.72941176470587
511697,F,False,False,usa,detroit,DTW,41,1.0,0.0,3.0,1.0,1775.9,760.5699999999999,1.0,2.333333333333333,0.5,0,4.0,,4.0,2536.4700000000003,Other,634.1175000000001,2536.4700000000003,190.27500000000003
511762,F,True,False,usa,phoenix,LUF,46,0.0,1.0,2.0,1.5,4294.0,2996.74,1.3333333333333333,4.333333333333333,0.5,0,1.0,,3.0,7290.74,Other,2430.2466666666664,4860.493333333333,247.73076923076925
511851,F,False,False,canada,winnipeg,YAV,42,0.0,0.0,2.0,1.0,1391.0,335.39,1.0,3.5,0.0,0,2.0,,2.0,1726.3899999999999,Other,863.1949999999999,1726.3899999999999,198.71428571428572
511859,F,True,False,canada,toronto,YYZ,40,0.0,1.0,2.0,1.0,6829.4,455.95,1.0,10.0,1.0,0,2.0,,3.0,7285.349999999999,Other,2428.45,7285.349999999999,227.64666666666668
511862,F,False,False,canada,montreal,YUL,43,0.0,0.0,4.0,1.25,997.25,2012.41,1.25,2.25,0.75,0,4.0,,4.0,3009.66,Other,752.415,2407.728,88.64444444444445
511916,F,True,True,canada,saskatoon,YXE,44,1.0,0.0,1.0,1.0,212.0,694.196,1.0,1.0,1.0,0,2.0,,2.0,906.196,Other,453.098,906.196,106.0
511996,F,False,True,usa,birmingham,BHM,47,0.0,1.0,2.0,1.0,451.8,440.84,1.0,1.3333333333333333,1.0,0,2.0,,3.0,892.64,Other,297.5466666666667,892.64,112.95
512016,F,False,True,usa,santa ana,SNA,46,1.0,1.0,0.0,1.0,3952.0,322.26,2.0,8.0,0.0,0,1.0,,2.0,4274.26,Other,2137.13,4274.26,123.5
512024,F,True,False,usa,new york,JFK,34,0.0,1.0,1.0,3.0,2421.0,6115.26,2.0,5.5,0.0,0,1.0,,2.0,8536.26,Other,4268.13,2845.42,110.04545454545455
512163,F,True,False,usa,sacramento,SMF,50,0.0,1.0,1.0,1.0,1572.0,457.596,1.0,6.0,1.0,0,1.0,,2.0,2029.596,Other,1014.798,2029.596,131.0
512193,F,False,True,usa,tulsa,TUL,39,0.0,0.0,1.0,1.0,336.0,354.05,1.0,8.0,0.0,0,1.0,,1.0,690.05,Other,690.05,690.05,42.0
512197,F,False,False,usa,new york,JFK,35,0.0,1.0,3.0,1.0,2652.0,1293.25,1.0,6.75,0.3333333333333333,0,3.0,,4.0,3945.25,Other,986.3125,3945.25,98.22222222222223
512266,F,False,False,usa,philadelphia,PNE,50,0.0,0.0,3.0,1.0,1687.0,643.4200000000001,1.0,2.333333333333333,0.6666666666666666,0,3.0,,3.0,2330.42,Other,776.8066666666667,2330.42,241.00000000000006
512271,F,False,False,usa,sacramento,SAC,38,3.0,1.0,2.0,1.6,3004.0,8095.217000000001,2.0,7.333333333333333,0.6,0,5.0,,6.0,11099.217,Other,1849.8695,6937.010625,34.13636363636364
512322,M,False,False,usa,columbus,LCK,46,1.0,1.0,3.0,1.5,1590.0,5653.754500000001,1.5,2.25,0.0,0,3.0,,5.0,7243.754500000001,Other,1448.7509000000002,4829.169666666668,94.22222222222223
512392,F,False,False,usa,lubbock,LBB,44,0.0,0.0,3.0,1.0,1098.0,863.7379999999999,1.0,4.333333333333333,0.6666666666666666,0,3.0,,3.0,1961.7379999999998,Other,653.9126666666666,1961.7379999999998,84.46153846153847
512418,F,False,True,usa,seattle,SEA,52,0.0,0.0,2.0,3.0,5970.0,4898.88,3.0,5.0,0.0,0,2.0,,2.0,10868.880000000001,Other,5434.4400000000005,3622.9600000000005,199.0
512596,F,True,False,usa,laredo,LRD,57,1.0,1.0,3.0,1.0,2399.0,1470.04,1.0,3.0,0.25,0,4.0,,5.0,3869.04,Other,773.808,3869.04,159.93333333333334
512598,M,False,False,usa,chicago,UGN,40,1.0,0.0,4.0,1.2,2066.0,1771.09,1.25,3.0,0.6,0,5.0,,5.0,3837.09,Other,767.418,3197.5750000000003,110.18666666666667
512631,F,False,False,canada,montreal,YUL,57,0.0,0.0,3.0,1.6666666666666667,500.2,2750.47,1.6666666666666667,1.3333333333333333,0.6666666666666666,0,3.0,,3.0,3250.6699999999996,Other,1083.5566666666666,1950.4019999999996,75.03
512671,F,True,False,usa,st. petersburg,PIE,58,0.0,0.0,5.0,1.0,1997.0,1481.51,1.0,2.6,0.2,0,4.0,,5.0,3478.51,Other,695.702,3478.51,153.6153846153846
512677,F,True,False,usa,atlanta,ATL,27,1.0,0.0,0.0,1.0,0.0,209.71,,,0.0,0,1.0,,1.0,209.71,Other,209.71,209.71,
512693,F,False,False,usa,little rock,LIT,39,0.0,0.0,4.0,1.25,1724.0,866.02,1.25,3.5,0.25,0,4.0,,4.0,2590.02,Other,647.505,2072.016,98.51428571428572
512786,M,False,False,usa,new york,LGA,42,0.0,0.0,4.0,1.0,3221.0,1451.7,1.0,6.0,0.5,0,4.0,,4.0,4672.7,Other,1168.175,4672.7,134.20833333333334
