user_id,gender,married,has_children,home_country,home_city,home_airport,age,amount_only_flight_trips,amount_only_hotel_trips,amount_pauschal_trips,seats,hotel_revenue_w_discount,flight_revenue_w_discount,rooms,nights,checked_bags,cancellation,amount_unique_destinations,fav_hotel
585745,F,True,False,usa,lubbock,LBB,49,1.0,,3.0,1.0,1412.3,1262.62,1.0,2.3333333333333335,0.0,0,3.0,
585882,F,True,False,usa,des moines,DSM,52,,1.0,2.0,1.5,2845.0,1894.17,1.3333333333333333,6.666666666666667,1.5,0,2.0,
585965,F,False,False,usa,fort worth,FTW,50,,,3.0,1.0,1181.0,801.59,1.0,3.0,0.6666666666666666,0,3.0,
585986,M,True,True,canada,calgary,YYC,46,,,1.0,1.0,75.0,360.38,1.0,1.0,0.0,0,1.0,
586006,F,False,True,usa,los angeles,LAX,44,,,3.0,1.0,1366.0,1300.17,1.0,3.3333333333333335,1.0,0,3.0,
586038,F,False,False,canada,calgary,YYC,29,,,4.0,1.0,1232.0,1726.6599999999999,1.0,2.25,0.75,0,4.0,NH Hotel 
586063,M,False,False,canada,hamilton,YHM,45,,,1.0,2.0,1448.0,1289.98,2.0,2.0,0.0,1,1.0,
586077,F,True,False,usa,new york,JFK,50,,,3.0,1.0,2265.0,983.63,1.0,2.3333333333333335,0.0,0,3.0,
586122,M,True,False,usa,indianapolis,IND,53,,,2.0,1.0,469.0,452.5,1.0,1.5,0.0,0,2.0,
586124,M,False,False,usa,louisville,LOU,45,,,2.0,1.0,1047.5,430.09000000000003,1.0,5.0,1.0,0,2.0,
586192,F,True,False,usa,lincoln,LNK,51,,,1.0,1.0,404.0,207.0,1.0,2.0,1.0,1,1.0,
586251,F,False,True,usa,long beach,LGB,38,,,2.0,1.0,699.2,807.3399999999999,1.0,6.5,1.0,1,2.0,
586312,F,False,False,usa,new york,JFK,46,,,3.0,1.0,749.0,1777.3600000000001,1.0,1.3333333333333333,0.6666666666666666,0,3.0,
586631,F,False,True,usa,nashville,BNA,37,1.0,,1.0,1.0,110.0,315.26,1.0,1.0,1.0,0,2.0,
586672,F,False,False,usa,baltimore,BWI,28,1.0,,3.0,1.25,906.0,2135.0724999999998,1.0,3.0,0.5,0,3.0,
586701,M,False,False,usa,philadelphia,PNE,44,,1.0,3.0,1.0,2472.0,560.879,1.0,4.5,0.3333333333333333,0,3.0,Aman Resorts
586721,F,False,False,usa,new york,LGA,19,,,,,,,,,,1,,
586732,F,False,False,canada,london,YXU,34,,,4.0,1.0,1867.0,915.99,1.0,3.75,1.0,0,4.0,
586803,F,True,True,usa,corpus christi,CRP,38,,1.0,,,1080.0,,2.0,4.0,,0,,
586887,F,True,False,usa,santa ana,SNA,40,,,5.0,1.2,3263.0,3427.5299999999997,1.2,1.8,0.2,0,4.0,Marriott 
586936,F,False,False,usa,tucson,DMA,51,,1.0,1.0,3.0,2661.6000000000004,3656.94,2.0,11.5,1.0,0,1.0,
587134,F,False,False,usa,new york,JFK,42,,,1.0,1.0,279.0,573.4185,1.0,1.0,0.0,0,1.0,
587195,M,False,True,usa,corpus christi,CRP,66,,,1.0,1.0,172.0,463.91349999999994,1.0,2.0,0.0,0,1.0,
587233,F,True,True,usa,new york,JFK,57,,,,,,,,,,0,,
587234,F,False,True,canada,toronto,YZD,42,,,2.0,1.0,1077.55,283.96000000000004,1.0,3.5,0.5,1,2.0,
587304,F,True,False,usa,chicago,MDW,51,,1.0,2.0,1.0,1100.7,273.003,1.0,3.0,1.0,0,2.0,
587313,F,False,False,usa,new york,JFK,31,,2.0,1.0,1.0,5995.0,94.911,1.0,9.666666666666666,0.0,0,1.0,Accor
587373,F,True,False,usa,jacksonville,NCA,54,,1.0,4.0,1.5,5373.0,1728.0300000000002,1.4,6.6,0.75,0,4.0,Marriott 
587459,F,True,False,usa,philadelphia,PNE,50,2.0,,2.0,1.0,299.0,1417.08,1.0,1.0,0.25,0,4.0,
587601,F,True,False,canada,toronto,YYZ,73,,,,,,,,,,0,,
587753,F,True,False,usa,san antonio,RND,75,,1.0,,,314.0,,1.0,2.0,,0,,
587754,F,True,True,usa,austin,AUS,51,,,1.0,1.0,170.0,445.54,1.0,1.0,0.0,1,1.0,
587802,F,False,False,usa,los angeles,LAX,51,,,2.0,1.0,2211.0,1233.08,1.0,9.5,0.5,0,2.0,
587810,F,False,True,usa,lincoln,LNK,55,1.0,,2.0,1.3333333333333333,2018.0,1500.373,1.0,4.0,0.6666666666666666,0,2.0,
587899,F,False,False,usa,tampa,MCF,38,,,2.0,1.5,514.0,1364.28,1.5,1.0,0.0,0,2.0,
588313,F,False,False,usa,new york,JFK,20,,,1.0,1.0,372.0,768.72,1.0,2.0,1.0,0,1.0,
588355,F,True,False,usa,los angeles,LAX,49,,,3.0,1.6666666666666667,1219.0,5714.84,1.6666666666666667,2.0,0.6666666666666666,0,3.0,
588370,M,True,True,canada,calgary,YYC,41,1.0,2.0,1.0,1.0,4938.2,667.086,1.3333333333333333,6.0,1.0,0,2.0,
588386,F,False,False,usa,cleveland,CLE,36,,,2.0,1.0,1138.0,2735.38,1.0,6.0,1.0,0,2.0,
588391,F,False,True,usa,kansas city,MCI,50,,,2.0,1.5,1581.0,877.81,1.5,4.0,0.5,0,2.0,
588414,F,False,False,usa,new york,JFK,53,,,3.0,1.6666666666666667,13062.05,4663.6,1.6666666666666667,5.333333333333333,0.0,0,3.0,
588526,F,False,True,usa,baltimore,BWI,19,,,,,,,,,,0,,
588560,F,False,False,usa,chicago,MDW,26,,,,,,,,,,0,,
588582,F,False,False,usa,chicago,MDW,50,,,2.0,2.5,1240.0,2642.33,2.5,1.0,0.5,0,2.0,
588797,M,True,True,canada,victoria,YYJ,46,,,2.0,2.5,1098.0,10386.230000000001,2.5,1.5,2.0,1,2.0,
588820,F,False,False,usa,cincinnati,LUK,47,,,4.0,1.0,2695.5,1310.9940000000001,1.0,3.5,0.75,0,4.0,
588970,F,False,True,usa,omaha,OFF,26,,3.0,,,4691.8,,1.0,9.666666666666666,,0,,
589008,F,False,False,canada,halifax,YAW,20,,,,,,,,,,0,,
589154,F,True,True,usa,washington,DCA,40,,1.0,3.0,1.0,18033.0,1019.311,1.25,13.25,0.3333333333333333,0,3.0,
589164,F,True,True,usa,oklahoma city,TIK,47,,,4.0,1.0,3868.0,1370.41,1.0,5.0,0.25,0,4.0,
589306,F,False,True,usa,new york,LGA,42,,,4.0,1.0,1658.1,1049.96,1.0,2.5,0.75,0,4.0,
589404,F,False,True,usa,new orleans,MSY,42,,1.0,2.0,1.0,3945.0,574.54,1.6666666666666667,7.0,0.0,1,2.0,
589405,F,True,True,canada,ottawa,YOW,44,,1.0,1.0,1.0,1232.0,124.69,1.0,2.5,1.0,0,1.0,
589489,F,False,False,usa,new york,JFK,44,1.0,1.0,5.0,1.0,3337.4,2862.371,1.0,3.3333333333333335,0.3333333333333333,0,6.0,Best Western
589539,F,False,False,usa,richmond,RIC,24,,2.0,,,16598.0,,2.0,10.0,,0,,
589630,F,True,True,usa,charlotte,CLT,51,1.0,1.0,2.0,1.3333333333333333,2722.2,2215.14,1.3333333333333333,6.666666666666667,0.0,0,3.0,
589650,F,False,False,canada,montreal,YHU,41,,1.0,2.0,1.5,1158.0,1312.448,1.6666666666666667,1.6666666666666667,0.5,0,2.0,
589758,F,True,False,usa,washington,IAD,49,,1.0,4.0,1.0,1253.0,1834.5075000000002,1.0,2.2,0.5,0,4.0,Hilton
589775,F,False,False,canada,london,YXU,51,,1.0,2.0,1.5,642.2,808.01,1.3333333333333333,2.0,0.5,0,2.0,Accor
589812,F,True,True,usa,newark,EWR,51,,,1.0,1.0,445.54999999999995,590.36,1.0,1.0,1.0,0,1.0,
589868,F,True,False,usa,san diego,SAN,44,,1.0,2.0,1.0,555.0,1494.5500000000002,1.0,1.3333333333333333,0.5,0,1.0,
589884,O,True,False,usa,minneapolis,MSP,29,1.0,1.0,1.0,1.0,958.0,488.42,1.0,7.0,1.5,0,2.0,
589977,F,True,False,canada,toronto,YYZ,53,,,4.0,1.0,1962.0,571.5654999999999,1.0,2.5,0.5,0,3.0,Conrad 
590040,F,False,False,canada,montreal,YHU,41,1.0,1.0,4.0,1.0,4274.2,1118.063,1.0,4.6,0.6,0,4.0,Fairmont
590077,F,False,False,usa,los angeles,LAX,41,,,2.0,1.0,763.7,786.01,1.0,2.0,0.5,1,2.0,
590123,F,True,False,usa,minneapolis,MSP,61,,,1.0,2.0,1248.0,4720.34,1.0,12.0,1.0,0,1.0,
590163,F,False,True,usa,philadelphia,PHL,43,,1.0,3.0,1.3333333333333333,3113.0,1270.524,1.5,3.5,0.0,0,3.0,Hyatt
590202,F,False,False,usa,new york,JFK,46,,,4.0,1.25,2421.0,2518.757,1.25,2.25,0.5,0,4.0,
590227,F,False,False,canada,toronto,YYZ,51,,,2.0,2.0,2298.3999999999996,1047.4644999999998,2.0,3.0,1.0,0,2.0,
590379,F,True,False,usa,san francisco,SFO,55,,,4.0,1.25,2390.0,4215.86,1.25,2.25,0.25,0,3.0,
590397,F,False,False,usa,memphis,MEM,19,,2.0,,,2865.0,,1.0,11.5,,0,,
590412,F,False,False,usa,bakersfield,BFL,43,,,1.0,1.0,240.0,715.86,1.0,2.0,1.0,0,1.0,
590420,F,False,True,usa,santa ana,SNA,29,,2.0,2.0,1.0,2452.0,924.663,1.0,3.75,0.5,1,2.0,
590468,F,False,False,usa,new york,JFK,25,1.0,1.0,,1.0,781.0,25.032,1.0,11.0,1.0,0,1.0,
590471,F,True,False,canada,toronto,YTZ,57,2.0,,2.0,1.75,616.0,13192.999999999998,1.5,1.0,0.75,0,4.0,
590473,F,True,False,usa,new york,LGA,50,1.0,,1.0,1.0,78.0,1420.33,1.0,1.0,0.0,0,2.0,
590659,F,False,False,usa,milwaukee,MKE,37,,1.0,,,360.0,,1.0,4.0,,0,,
590697,F,False,False,usa,cleveland,CLE,45,,2.0,1.0,3.0,3483.0,1050.78,1.6666666666666667,4.333333333333333,0.0,0,1.0,
590843,F,True,True,usa,columbus,LCK,37,,2.0,,,4387.0,,1.5,12.0,,0,,
590954,F,True,False,usa,little rock,LIT,48,,,3.0,1.3333333333333333,753.5999999999999,2567.76,1.3333333333333333,2.3333333333333335,0.6666666666666666,0,3.0,
590981,F,True,False,usa,philadelphia,PHL,41,,1.0,2.0,1.0,2328.0,667.9499999999999,1.3333333333333333,2.6666666666666665,1.0,0,2.0,
591063,F,True,False,canada,toronto,YTZ,56,1.0,,,1.0,,561.31,,,1.0,1,1.0,
591097,F,False,True,usa,houston,IAH,46,,1.0,3.0,1.0,1181.0,1154.78,1.0,1.5,0.6666666666666666,0,3.0,
591328,F,False,False,usa,newark,EWR,39,,,,,,,,,,0,,
591381,F,False,False,usa,des moines,DSM,25,,1.0,1.0,1.0,19790.0,144.33,1.5,6.0,1.0,0,1.0,
591714,F,True,False,usa,charlotte,CLT,50,1.0,1.0,4.0,1.2,1645.0,1460.4,1.0,2.2,0.6,0,5.0,
591888,F,True,False,usa,denver,DEN,54,,,5.0,1.0,1929.15,1222.008,1.0,2.2,0.6,0,5.0,Wyndham
592079,F,False,False,usa,san francisco,SFO,19,,,,,,,,,,0,,
592132,F,False,False,usa,chicago,ORD,39,,1.0,1.0,1.0,625.0,458.88,1.0,3.0,2.0,0,1.0,
592366,F,False,True,canada,toronto,YKZ,39,,1.0,2.0,1.0,3080.6,370.86,1.0,3.0,0.5,0,2.0,
592371,F,False,False,usa,tallahassee,TLH,50,1.0,1.0,2.0,1.3333333333333333,2351.0,2241.92,1.3333333333333333,4.666666666666667,0.6666666666666666,0,3.0,
592378,F,False,False,usa,new york,LGA,20,,,,,,,,,,1,,
592403,M,False,False,canada,edmonton,YED,82,,1.0,,,2242.0,,2.0,5.0,,1,,
592886,F,True,False,usa,st. petersburg,SPG,49,,,3.0,1.3333333333333333,1808.0,749.06,1.3333333333333333,2.0,0.3333333333333333,0,3.0,
592929,F,False,False,usa,new york,JFK,50,1.0,,2.0,1.0,2274.0,777.9,1.0,5.5,0.6666666666666666,0,3.0,
593350,F,False,True,usa,sacramento,MHR,50,,,4.0,1.5,3967.0,2772.7400000000002,1.5,3.5,0.5,0,3.0,
593385,F,True,True,usa,new york,JFK,47,,,4.0,1.5,3535.4,6239.41,1.5,4.75,1.0,0,3.0,
593398,F,False,False,usa,atlanta,ATL,25,,,,,,,,,,0,,
593401,F,False,False,usa,tallahassee,TLH,40,1.0,,1.0,1.0,300.0,528.53,1.0,2.0,0.5,0,2.0,
593494,F,True,False,usa,new york,LGA,58,,,3.0,1.0,688.0,1019.48,1.0,2.0,0.0,0,3.0,
593536,F,True,True,usa,houston,EFD,48,1.0,1.0,3.0,1.0,3316.0,1358.45,1.0,4.0,0.75,0,4.0,
593672,F,False,False,usa,brownsville,BRO,34,,2.0,1.0,2.0,4807.4,1762.545,1.3333333333333333,5.333333333333333,1.0,0,1.0,
593833,F,False,False,usa,detroit,YIP,25,,,,,,,,,,1,,
594000,F,True,False,usa,new york,JFK,68,,1.0,,,1020.0,,1.0,6.0,,0,,
594027,F,False,True,usa,san francisco,SFO,36,,1.0,1.0,1.0,2319.0,496.12799999999993,1.5,5.0,1.0,1,1.0,
594042,F,True,False,usa,memphis,MEM,38,,,6.0,1.0,3462.4,1529.33,1.0,2.1666666666666665,0.3333333333333333,0,6.0,
594146,F,False,False,usa,columbus,LCK,70,,1.0,,,1280.0,,1.0,8.0,,0,,
594406,F,False,False,usa,chicago,UGN,38,,,4.0,1.0,2365.5,860.72,1.0,2.0,0.25,0,4.0,
594410,F,True,False,canada,calgary,YYC,70,1.0,2.0,,2.0,870.8,6420.16,1.0,4.5,1.0,0,1.0,
594449,F,True,True,usa,kansas city,MCI,54,,,1.0,1.0,297.0,263.76,1.0,1.0,1.0,0,1.0,
594516,F,False,False,usa,birmingham,BHM,33,,,,,,,,,,0,,
594644,F,True,False,usa,shreveport,BAD,53,,,3.0,1.0,1738.6,664.87,1.0,2.6666666666666665,1.3333333333333333,0,3.0,
594824,F,True,True,usa,oklahoma city,OKC,49,,,1.0,1.0,369.0,114.54299999999999,1.0,1.0,0.0,1,1.0,
594875,F,False,True,canada,edmonton,YED,20,,1.0,,,1110.0,,1.0,5.0,,0,,
595123,F,False,True,canada,victoria,YYJ,43,,,1.0,1.0,584.0,468.62250000000006,1.0,4.0,0.0,1,1.0,
595171,F,True,False,usa,columbus,LCK,36,,,2.0,1.0,1414.0,688.52,1.0,3.0,0.0,0,2.0,Conrad 
595183,F,True,False,usa,seattle,SEA,68,,1.0,,,3332.0,,2.0,7.0,,1,,
595257,F,False,False,usa,san diego,SAN,48,,,4.0,1.0,1914.0,2052.66,1.0,3.75,0.5,0,4.0,
595283,F,True,False,usa,baton rouge,BTR,56,1.0,,,1.0,,271.20599999999996,,,1.0,0,1.0,
595386,F,False,False,usa,san antonio,SKF,43,1.0,,5.0,1.0,2378.35,1856.854,1.0,3.2,0.6666666666666666,0,5.0,
595442,F,False,False,usa,corpus christi,CRP,46,2.0,,2.0,1.0,525.0,1165.72,1.0,1.5,0.5,0,4.0,
595506,F,False,False,usa,long beach,LGB,27,,,,,,,,,,0,,
595527,F,True,False,usa,kansas city,MCI,33,,1.0,2.0,1.5,3266.1,4853.179999999999,1.3333333333333333,5.666666666666667,0.5,0,2.0,
595587,F,False,True,usa,st. louis,STL,41,1.0,,3.0,1.25,1123.0,1580.04,1.3333333333333333,1.6666666666666667,0.0,0,4.0,
595690,F,True,False,usa,orlando,ORL,71,,,,,,,,,,0,,
595897,F,False,False,canada,montreal,YMX,28,,1.0,,,3758.4,,2.0,12.0,,0,,
596103,F,False,False,usa,new york,JFK,26,,1.0,1.0,1.0,1852.0,434.64,1.0,3.0,1.0,0,1.0,
596153,F,True,False,canada,toronto,YKZ,54,1.0,,4.0,1.0,911.8,1442.118,1.0,2.5,0.4,0,5.0,
596186,F,False,False,usa,washington,DCA,24,,1.0,1.0,1.0,1281.0,96.95700000000001,1.0,3.5,1.0,0,1.0,
596220,F,True,False,usa,mobile,MOB,53,,1.0,1.0,1.0,6220.0,463.69,1.0,9.0,1.0,0,1.0,NH Hotel 
596222,F,True,False,usa,philadelphia,PNE,62,,1.0,2.0,1.0,3559.0,159.2,1.0,2.3333333333333335,1.0,0,2.0,
596320,F,True,True,usa,fayetteville,FYV,38,1.0,,1.0,2.0,453.15,2716.57,3.0,1.0,1.0,0,1.0,
596349,F,True,False,usa,fresno,FAT,70,,1.0,,,4260.0,,1.0,15.0,,0,,
596361,F,False,False,usa,san jose,SJC,34,,1.0,1.0,1.0,3889.0,392.66349999999994,1.5,11.5,1.0,0,1.0,
596409,F,False,False,usa,chicago,MDW,49,,,2.0,1.0,297.8,767.238,1.0,1.5,0.5,0,2.0,
596505,F,False,False,usa,san diego,NZY,44,1.0,1.0,4.0,1.2,6323.6,3377.1135,1.2,7.0,0.8,0,4.0,Extended Stay 
596732,F,True,True,usa,san antonio,SAT,48,,,3.0,1.3333333333333333,967.0,2190.2400000000002,1.3333333333333333,2.0,0.0,0,3.0,
596820,F,False,False,usa,wichita,ICT,39,,,1.0,1.0,316.0,181.81,1.0,2.0,1.0,0,1.0,
596863,F,True,True,usa,chicago,ORD,41,,1.0,1.0,2.0,9549.0,235.44,1.5,13.0,0.0,1,1.0,
597029,F,True,False,canada,montreal,YUL,41,1.0,1.0,3.0,1.25,7604.0,1643.25,1.75,6.0,1.0,0,4.0,
597300,F,True,True,usa,new york,JFK,38,,,2.0,1.5,4156.0,929.546,1.5,7.0,0.0,0,2.0,
597434,F,False,False,usa,austin,AUS,42,1.0,,2.0,1.0,803.0,820.52,1.0,2.0,0.6666666666666666,1,3.0,
597734,F,True,False,usa,san francisco,SFO,48,2.0,,1.0,1.0,320.0,1363.75,1.0,2.0,0.3333333333333333,0,3.0,
597836,F,False,False,usa,fort worth,FTW,45,,,3.0,1.0,622.0,411.36,1.0,2.0,1.0,0,3.0,
597878,F,False,False,usa,columbus,CMH,56,,,2.0,1.5,634.0,951.71,1.5,2.0,1.0,0,2.0,
597946,F,True,False,usa,atlanta,ATL,56,1.0,,1.0,1.0,162.0,308.11,1.0,2.0,1.0,0,2.0,
597955,F,True,True,usa,los angeles,LAX,66,,,,,,,,,,0,,
598075,F,True,True,usa,houston,EFD,39,,1.0,2.0,1.0,460.0,1059.6100000000001,1.0,1.6666666666666667,1.0,0,2.0,
598233,F,True,True,usa,phoenix,LUF,46,,,4.0,1.25,1850.0,2647.102,1.25,2.25,0.5,0,4.0,Extended Stay 
598265,M,True,True,usa,baltimore,BWI,48,,2.0,2.0,1.0,2574.0,124.82000000000001,1.0,2.75,0.5,0,2.0,
598526,M,True,False,usa,columbus,LCK,70,,1.0,,,282.0,,1.0,3.0,,0,,
598533,F,False,True,canada,victoria,YYJ,40,,,1.0,1.0,340.0,680.07,1.0,2.0,0.0,1,1.0,
598590,F,True,False,usa,las vegas,LAS,51,,,5.0,1.2,1242.0,1086.306,1.2,1.8,0.2,0,4.0,Hilton
598692,M,False,False,usa,los angeles,LAX,24,,1.0,1.0,1.0,3305.2,567.2,1.0,9.5,0.0,0,1.0,
598715,F,True,True,canada,gatineau,YND,31,1.0,,1.0,1.0,90.0,855.89,1.0,2.0,0.5,0,2.0,
598881,F,False,False,usa,knoxville,TYS,46,,1.0,5.0,1.6,3446.75,3764.1099999999997,1.5,3.5,0.4,0,4.0,Hyatt
598911,F,False,False,canada,montreal,YUL,40,1.0,,5.0,1.0,3817.8,1379.4175,1.0,3.0,0.8333333333333334,0,4.0,Aman Resorts
598945,F,False,False,usa,charlotte,CLT,23,,,1.0,1.0,1050.0,527.04,1.0,3.0,1.0,0,1.0,
599244,F,False,False,usa,dallas,DAL,27,1.0,,,1.0,,201.71,,,0.0,0,1.0,
599335,F,False,False,usa,el paso,ELP,55,1.0,,2.0,1.0,3300.0,626.893,1.0,6.0,0.6666666666666666,0,3.0,
599437,F,False,False,usa,amarillo,AMA,54,,,3.0,1.3333333333333333,1500.5,2148.7174999999997,1.3333333333333333,2.6666666666666665,0.0,0,3.0,
599454,F,True,False,usa,charlotte,CLT,44,,,2.0,1.5,3353.0,1529.3799999999999,1.5,7.0,0.0,1,2.0,
599833,F,True,True,usa,el paso,BIF,45,,,4.0,1.0,2332.0,1269.7849999999999,1.0,4.75,0.25,0,4.0,
599909,F,False,False,usa,san antonio,SKF,31,,,,,,,,,,0,,
600018,F,False,False,usa,grand rapids,GRR,40,1.0,,4.0,1.2,870.0,2771.06,1.25,1.75,1.2,0,5.0,
600057,F,True,False,usa,chicago,UGN,36,,,1.0,1.0,712.8000000000001,250.5,1.0,6.0,0.0,0,1.0,
600078,F,False,False,usa,chicago,UGN,58,1.0,,2.0,1.0,818.8,800.429,1.0,3.0,1.0,0,3.0,
600287,F,False,True,usa,atlanta,ATL,42,,,2.0,1.0,334.0,329.697,1.0,1.0,0.5,0,2.0,
600304,F,True,False,usa,philadelphia,PNE,59,,,2.0,1.0,337.0,455.22999999999996,1.0,1.0,1.0,0,2.0,
600351,F,True,False,usa,portland,PDX,49,1.0,,1.0,1.0,1040.0,1046.68,1.0,4.0,0.5,0,2.0,
600561,F,False,False,usa,phoenix,PHX,32,,,2.0,1.0,1019.0,629.96,1.0,1.0,0.5,0,2.0,
600648,F,True,False,usa,baltimore,BWI,47,1.0,1.0,3.0,1.5,2831.7,4697.04,1.5,2.5,0.75,0,4.0,
600690,F,False,False,canada,london,YXU,40,,2.0,3.0,1.6666666666666667,5567.0,2685.3535,1.8,6.2,0.6666666666666666,0,3.0,
600750,F,True,True,usa,new york,LGA,51,,,2.0,1.0,492.0,1377.74,1.0,1.5,0.0,0,2.0,
600842,F,False,False,usa,birmingham,BHM,33,,2.0,,,1017.0,,1.5,3.0,,1,,
600886,F,False,False,usa,cincinnati,LUK,42,,,4.0,1.0,2688.7,934.4565,1.0,3.75,0.5,0,3.0,Hilton
601116,F,False,False,usa,madison,MSN,31,,1.0,1.0,1.0,2082.0,238.99,1.5,4.5,0.0,0,1.0,
601282,F,True,True,usa,new york,JFK,59,,,2.0,1.0,622.0,677.9575,1.0,1.5,0.5,0,2.0,
601673,F,True,True,canada,toronto,YYZ,42,1.0,,4.0,1.6,1605.0,4166.669,1.75,2.5,0.0,0,4.0,
601894,F,False,True,usa,new york,JFK,27,,1.0,1.0,1.0,734.0,402.17,1.0,3.5,0.0,0,1.0,
601917,F,False,False,usa,cleveland,CLE,33,1.0,,3.0,1.25,731.0,3118.9235,1.3333333333333333,2.0,0.5,0,4.0,
602190,F,False,True,usa,houston,HOU,46,,1.0,1.0,1.0,3506.0,247.69,1.0,7.0,0.0,0,1.0,Wyndham
602478,F,True,False,usa,new york,LGA,28,,2.0,,,7392.0,,1.5,13.5,,0,,
602656,F,False,False,usa,san antonio,SAT,44,,,3.0,1.3333333333333333,2143.0,1149.5520000000001,1.3333333333333333,3.3333333333333335,1.0,0,3.0,
602769,F,True,True,usa,new york,JFK,40,,,4.0,1.0,1400.0,1755.49,1.0,1.75,0.5,1,3.0,
602921,F,True,False,canada,toronto,YKZ,69,,,1.0,1.0,296.0,660.27,1.0,1.0,1.0,0,1.0,
602925,F,True,False,canada,quebec,YQB,57,1.0,1.0,3.0,1.0,5268.0,1841.93,1.25,7.75,0.5,0,4.0,Four Seasons
602946,M,False,False,usa,phoenix,LUF,49,,1.0,3.0,1.3333333333333333,2276.0,3116.72,1.25,4.25,0.3333333333333333,0,2.0,
603033,F,False,False,usa,los angeles,LAX,74,,,,,,,,,,1,,
603053,F,False,False,usa,orlando,MCO,47,,,3.0,1.3333333333333333,625.0,1250.44,1.3333333333333333,1.3333333333333333,0.0,0,3.0,
603100,F,False,True,usa,fort worth,FTW,28,,1.0,,,2448.0,,1.0,17.0,,0,,
603221,F,False,False,usa,new york,LGA,23,,,,,,,,,,0,,
603341,F,True,False,usa,jacksonville,LRF,69,,,,,,,,,,0,,
603809,F,True,False,usa,colorado springs,COS,56,,1.0,1.0,1.0,526.0,246.11649999999997,1.0,2.0,1.0,0,1.0,
603875,F,False,False,usa,charlotte,CLT,44,,,2.0,1.0,1077.5,677.13,1.0,6.0,0.5,0,2.0,
604388,F,False,False,usa,des moines,DSM,35,,,1.0,1.0,66.5,464.45,1.0,1.0,2.0,0,1.0,
604592,F,False,False,usa,baltimore,BWI,21,1.0,,,2.0,,496.78,,,1.0,0,1.0,
604664,F,False,True,usa,austin,AUS,26,,,,,,,,,,0,,
604982,F,True,False,usa,new york,JFK,49,,,3.0,1.3333333333333333,2320.0,1639.174,1.3333333333333333,3.0,0.3333333333333333,0,3.0,
605136,F,False,False,usa,new york,JFK,20,,1.0,,,3900.0,,1.0,15.0,,0,,
605439,F,False,False,usa,san jose,SJC,42,,,2.0,1.0,2106.0,999.5,1.0,4.5,0.0,0,2.0,
605494,F,False,True,usa,new york,JFK,48,,,3.0,1.0,1589.0,1385.93,1.0,2.3333333333333335,1.0,0,3.0,
605558,F,False,False,usa,buffalo,BUF,37,,2.0,3.0,1.0,1988.0,677.7900000000001,1.0,3.4,0.3333333333333333,0,3.0,Wyndham
605607,F,True,True,usa,phoenix,LUF,51,,,1.0,1.0,250.0,645.61,1.0,2.0,2.0,0,1.0,
605615,M,False,False,canada,edmonton,YEG,36,,,2.0,1.0,447.0,1009.12,1.0,1.5,0.5,1,2.0,
605776,F,False,False,usa,new york,JFK,23,1.0,3.0,1.0,1.5,7930.0,2079.985,1.25,5.25,1.0,0,2.0,Hilton
605780,F,True,True,canada,montreal,YHU,55,1.0,,1.0,1.0,55.0,182.702,1.0,1.0,1.0,0,2.0,
605943,F,False,False,usa,nashville,BNA,19,1.0,,,1.0,,2017.47,,,0.0,0,1.0,
605945,F,False,True,canada,edmonton,YXD,41,1.0,,3.0,1.25,930.0,3549.112,1.3333333333333333,1.6666666666666667,0.5,0,4.0,
606041,F,False,True,canada,vancouver,YVR,58,1.0,,1.0,1.0,984.0,1262.03,1.0,4.0,0.5,0,2.0,
606060,F,True,False,usa,new york,LGA,54,,,2.0,1.0,1618.0,674.94,1.0,5.0,1.0,0,2.0,
606161,F,True,True,usa,orlando,MCO,49,,2.0,1.0,1.0,8849.0,297.15,1.3333333333333333,5.666666666666667,1.0,0,1.0,Shangri-La
606283,F,False,True,usa,oklahoma city,OKC,49,,,1.0,1.0,72.0,388.15,1.0,1.0,0.0,0,1.0,
606333,F,False,False,usa,providence,PVD,45,1.0,1.0,2.0,1.0,2148.9,357.776,1.0,6.0,0.6666666666666666,0,3.0,
606456,M,False,False,usa,tampa,TPA,27,,,,,,,,,,0,,
606648,F,False,False,usa,san jose,SJC,31,,2.0,2.0,2.0,2265.0,2766.63,1.75,2.25,0.0,0,2.0,
606762,F,False,True,usa,jacksonville,LRF,52,,1.0,2.0,1.0,1764.0,609.5699999999999,1.3333333333333333,2.3333333333333335,1.5,0,2.0,
607152,F,False,False,usa,los angeles,LAX,35,,1.0,3.0,1.3333333333333333,2079.0,1638.078,1.25,3.75,0.0,1,3.0,Hilton
607280,F,True,True,usa,omaha,OMA,38,,,1.0,1.0,1220.0,238.446,1.0,5.0,1.0,0,1.0,
607350,F,False,True,canada,victoria,YYJ,39,1.0,,2.0,1.0,826.0,1489.8899999999999,1.0,3.0,1.0,0,3.0,
607626,F,False,False,canada,montreal,YMX,20,,1.0,,,666.0,,1.0,9.0,,0,,
607706,F,False,False,canada,calgary,YYC,40,1.0,1.0,,1.0,672.0,321.79,2.0,4.0,1.0,0,1.0,
608039,F,False,False,usa,austin,AUS,26,,1.0,1.0,1.0,844.0,449.5,1.0,3.0,1.0,0,1.0,
608086,F,False,False,usa,new york,LGA,29,,,2.0,2.0,3940.0,1236.4859999999999,2.0,3.5,0.0,1,2.0,
